activity_year,lei,derived_msa_md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose,loan_amount,combined_loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co_applicant_credit_score_type,applicant_ethnicity_1,applicant_ethnicity_2,applicant_ethnicity_3,applicant_ethnicity_4,applicant_ethnicity_5,co_applicant_ethnicity_1,co_applicant_ethnicity_2,co_applicant_ethnicity_3,co_applicant_ethnicity_4,co_applicant_ethnicity_5,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,co_applicant_age,applicant_age_above_62,co_applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus_1,aus_2,aus_3,aus_4,aus_5,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,approved
2023,254900ZFWS2106HWPH46,31084,CA,6037.0,6037543322.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,6,2,1,4,1,2,2,2,575000,66.72900,7.000,0.351,2,6291.22,,3948.22,3948.22,,360,,,2,2,2,2,865000,1,1,3,5,1,,166.0,48,1,9,1.0,11.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,6844,97.12,98200,127.28,1945,2102,54,1
2023,254900ZFWS2106HWPH46,32580,TX,48215.0,48215020304.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,5,2,3,1,1,2,2,2,345000,,6.625,,2,10030.80,,5192.50,3412.50,750.00,360,,,2,2,2,2,355000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,9999,,,3,3,6,,,,,10,,,,2887,89.05,56300,223.96,686,816,24,0
2023,254900ZFWS2106HWPH46,15980,FL,12071.0,12071010107.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,1,1,1,2,2,2,365000,97.00000,6.500,0.784,2,16461.39,,12557.89,10697.89,53.35,360,,,2,2,2,2,375000,1,1,3,5,1,,83.0,44,1,10,1.0,13.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,2,,,,,10,,,,3620,44.23,85900,106.67,818,959,16,1
2023,254900ZFWS2106HWPH46,17140,OH,39061.0,39061020802.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,2,2,2,2,5000,101.50000,0.000,-5.776,2,,,0.00,,,360,,,2,2,2,1,165000,1,1,3,5,1,,52.0,48,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,4978,14.24,102300,113.4,1651,1945,54,1
2023,254900ZFWS2106HWPH46,99999,ID,16085.0,16085970302.0,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,2205000,,,,3,,,,,,360,,,2,2,2,2,,1,2,3,5,1,,1179.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,1,,,,,10,,,,3652,9.58,81300,106.83,818,2370,24,0
2023,254900ZFWS2106HWPH46,15980,FL,12071.0,12071010111.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,71,2,1,1,2,2,2,2,15000,94.50000,0.000,-6.958,2,,,0.00,,,360,,,2,2,2,1,435000,1,1,3,5,1,,132.0,47,2,9,1.0,13.0,,,,1.0,13.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,5355,37.11,85900,127.32,1440,1727,16,1
2023,254900ZFWS2106HWPH46,22744,FL,12011.0,12011010701.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,1,1,1,2,2,2,385000,95.00000,7.625,1.289,2,10969.70,,6340.20,4480.20,358.05,360,,,2,2,2,2,405000,1,1,3,5,1,,101.0,41,3,9,2.0,,,,,2.0,,,,,2,2,3.0,,,,,6.0,,,,,2,2,2,2,2,2,35-44,45-54,No,No,1,1,1,,,,,10,,,,6107,77.78,88500,67.41,1049,1651,43,1
2023,254900ZFWS2106HWPH46,36084,CA,6013.0,6013359103.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,4,0,2,2,32,1,2,2,2,495000,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,135.0,,9,9,2.0,,,,,2.0,11.0,,,,2,2,5.0,,,,,6.0,,,,,2,2,1,2,2,2,55-64,25-34,No,No,2,1,1,,,,,10,,,,5269,72.46,147900,90.78,1179,1916,50,0
2023,254900ZFWS2106HWPH46,99999,WI,55033.0,55033970400.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,255000,66.66700,7.625,0.318,2,3123.50,,1355.00,1355.00,,360,,,2,2,2,2,375000,1,1,3,5,1,,59.0,47,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,<25,9999,No,,2,1,1,,,,,10,,,,6601,9.63,86000,109.77,1826,2484,34,1
2023,254900ZFWS2106HWPH46,99999,WI,55115.0,55115100600.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,2,2,2,2,5000,,,,3,,,,,,360,,,2,2,2,1,,1,1,3,5,1,,61.0,,9,9,2.0,,,,,3.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,25-34,25-34,No,No,2,1,6,,,,,10,,,,4162,44.55,86000,91.35,1272,2055,42,0
2023,254900ZFWS2106HWPH46,99999,KY,21085.0,21085950300.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,5,2,2,1,1,2,2,2,235000,96.50000,7.500,1.196,2,12676.07,,6467.19,,4376.08,360,,,2,2,2,2,245000,1,1,3,5,1,,78.0,48,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,25-34,9999,No,,2,1,1,,,,,10,,,,4089,8.95,64900,94.56,864,1336,42,1
2023,254900ZFWS2106HWPH46,12420,TX,48453.0,48453033400.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Male,1,0,2,1,1,1,2,2,2,335000,70.00000,7.500,0.141,2,5774.67,,0.00,,216.13,360,,,2,2,2,2,475000,1,1,3,5,1,,159.0,30%-<36%,1,9,2.0,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,1,2,2,55-64,>74,No,Yes,2,1,1,,,,,10,,,,2720,38.53,122300,91.83,931,1350,38,1
2023,254900ZFWS2106HWPH46,11700,NC,37021.0,37021002506.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,32,1,2,2,1,225000,,,,3,,,,,,360,,,2,2,2,2,,1,3,3,5,1,,0.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,2,1,6,,,,,10,,,,3961,28.93,87600,60.23,674,1558,44,0
2023,254900ZFWS2106HWPH46,99999,NE,31185.0,31185969800.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,355000,88.60800,7.750,0.864,2,8656.38,,2781.38,921.38,,360,,,2,2,2,2,395000,1,1,3,5,1,,67.0,50%-60%,2,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,55-64,Yes,Yes,1,1,1,,,,,10,,,,4617,16.29,88400,121.59,1280,1802,62,1
2023,254900ZFWS2106HWPH46,31084,CA,6037.0,6037551900.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,1,1,2,2,2,2,15000,,,,3,,,,,,360,,,2,2,2,1,,1,1,3,5,1,,115.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,5561,88.55,98200,102.31,1132,1298,61,0
2023,254900ZFWS2106HWPH46,29460,FL,12105.0,12105012511.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,Black or African American,Joint,1,71,2,2,1,1,2,2,2,375000,101.40900,6.750,0.601,2,13419.75,,1750.00,,,360,,,2,2,2,2,385000,1,1,3,5,1,,84.0,49,2,9,2.0,14.0,,,,2.0,,,,,2,2,3.0,,,,,3.0,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,5839,90.36,74300,70.93,740,1660,16,1
2023,254900ZFWS2106HWPH46,99999,MI,26133.0,26133970600.0,C,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,71,2,4,1,1,2,2,2,145000,100.94100,7.750,0.531,2,3499.34,,0.00,,1246.61,360,,,2,2,2,2,145000,1,1,3,5,1,,60.0,20%-<30%,1,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,<25,9999,No,,2,1,4,,,,,10,,,,4309,9.7,79800,86.35,1279,1732,50,1
2023,549300JGMQJ4R419LR70,10500,GA,13095.0,13095000501.0,,Conventional:First Lien,Multifamily:Manufactured,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,31,1,2,2,1,11825000,0.650000,0.063400,,3,,,,,,60,,,2,1,1,2,7685000,2,3,3,5,>149,0,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,2,1,6,,,,,10,,,,4643,66.1,72000,134.22,976,1793,28,1
2023,549300YKTME1U7Z0UN20,45060,NY,36067.0,36067012000.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,1,2,85000,90.00000,0.000,,2,,,,,,360,,6,2,2,2,2,95000,1,1,3,5,1,,69.0,<20%,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,5476,8.53,93300,80.97,1995,2490,51,1
2023,549300YKTME1U7Z0UN20,15380,NY,36029.0,36029017301.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,2,2,105000,65.30600,7.490,,2,0.00,,0.00,,,180,,,2,2,2,2,245000,1,1,3,5,1,,157.0,44,2,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,55-64,45-54,No,No,1,1,6,,,,,10,,,,2973,7.13,93900,103.03,1027,1137,60,1
2023,549300YKTME1U7Z0UN20,99999,NY,36057.0,36057072300.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,1,2,1,2,5000,10.41700,,,3,,,,,,360,,6,2,2,2,2,45000,1,1,3,5,1,,111.0,<20%,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,6,,,,,3,4.0,,,3189,7.12,83700,103.07,956,1348,42,0
2023,549300YKTME1U7Z0UN20,99999,NY,36011.0,36011040201.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,2,2,45000,89.50900,6.740,,2,0.00,,0.00,,,60,,,2,2,2,2,175000,1,1,3,5,1,,104.0,30%-<36%,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,2445,6.87,83700,94.07,849,1315,41,1
2023,549300YKTME1U7Z0UN20,45060,NY,36067.0,36067011202.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,3,0,2,1,2,2,2,2,2,25000,64.99500,,,3,,,,,,180,,,2,2,2,2,325000,1,1,3,5,1,,131.0,30%-<36%,9,2,2.0,,,,,2.0,,,,,2,2,5.0,,,,,3.0,,,,,2,2,2,1,2,2,45-54,35-44,No,No,1,1,6,,,,,3,,,,4670,14.54,93300,146.62,1403,1567,33,0
2023,5493000EO85W8IS2FR22,31084,CA,6037.0,6037900301.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,2,2,65000,57.92500,4.990,0.780,2,0.00,,0.00,,,180,,12,2,2,1,2,445000,1,1,3,5,1,,91.0,42,3,3,1.0,14.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,35-44,45-54,No,No,1,1,6,,,,,10,,,,3957,76.5,98200,77.09,555,1003,26,1
2023,5493000EO85W8IS2FR22,99999,,,,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,7,0,1,1,1,1,2,2,2,405000,80.00000,,,3,,,,,,84,,,2,2,1,2,505000,1,3,3,5,1,,81.0,>60%,3,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,3,5,2,4,65-74,9999,Yes,,1,1,1,,,,,1,5.0,,,0,0.0,0,0.0,0,0,0,0
2023,5493000EO85W8IS2FR22,31084,CA,6037.0,6037480602.0,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,0,2,1,1,1,2,2,2,1375000,80.00000,6.375,-0.411,2,14110.28,,2917.00,1722.00,433.65,360,,,2,2,2,2,1725000,1,1,3,5,1,,408.0,37,1,1,1.0,13.0,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,4183,57.54,98200,186.97,696,1045,65,1
2023,5493000EO85W8IS2FR22,37100,CA,6111.0,6111006500.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,3,0,2,1,2,2,2,2,2,45000,25.07200,,,3,,,,,,180,,1,2,2,1,2,945000,1,1,3,5,1,,36.0,>60%,3,10,1.0,11.0,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,1,,,,3531,54.4,123500,90.51,708,1138,55,0
2023,5493000EO85W8IS2FR22,31084,CA,6037.0,6037137302.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,2,2,2,2,415000,59.96500,9.500,2.554,2,682.00,,0.00,,25.20,240,,,2,2,2,2,1855000,1,1,3,5,1,,394.0,39,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,4341,28.77,98200,200.42,1428,1597,54,1
2023,549300LR1ZETOWYE9Z89,38860,ME,23005.0,23005015000.0,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,1,4,2,2,1,2,505000,,,,3,,,,,,240,,6,2,1,2,2,,1,2,3,5,1,,748.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,2447,7.81,108500,78.95,1285,2128,39,0
2023,549300LR1ZETOWYE9Z89,44140,MA,25013.0,25013813001.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,155000,65.111,,,3,,,,,,240,,6,2,1,2,2,455000,1,1,3,5,1,,48.0,>60%,3,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,9,,,,2914,8.24,94600,102.7,1024,1795,51,0
2023,254900FBWEZ3YUPOBN33,19804,MI,26163.0,26163560400.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,5,2,1,1,1,2,2,1,335000,63.6300,11.6000,,3,,,,,,19,,,2,1,1,2,525000,1,3,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,1,1,6,,,,,10,,,,6471,13.66,77100,191.28,2184,2332,39,1
2023,254900FBWEZ3YUPOBN33,36100,FL,12083.0,12083001900.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,5,2,1,1,1,2,2,1,255000,65.0000,11.5000,,3,,,,,,13,,,2,1,1,2,385000,1,3,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,1,1,6,,,,,10,,,,2585,35.16,71700,100.12,574,1202,72,1
2023,254900FBWEZ3YUPOBN33,35084,NJ,34027.0,34027045300.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,5,2,1,32,1,2,2,1,265000,70.0000,8.1000,,3,,,,,,360,,,2,2,2,2,385000,1,3,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,1,1,6,,,,,10,,,,4521,34.62,126100,91.15,1386,1597,65,1
2023,254900FBWEZ3YUPOBN33,13820,AL,1073.0,1073001500.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,5,2,1,32,1,2,2,1,165000,70.0000,8.8500,,3,,,,,,360,,,2,2,2,2,235000,1,3,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,1,1,6,,,,,10,,,,2452,93.76,89600,49.92,409,927,57,1
2023,254900FBWEZ3YUPOBN33,99999,GA,13123.0,13123080402.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,5,2,1,1,1,2,2,1,285000,72.2390,9.1500,,3,,,,,,13,,,2,1,1,2,395000,1,3,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,1,1,6,,,,,10,,,,4274,21.01,69100,127.51,1193,2127,19,1
2023,254900FBWEZ3YUPOBN33,47894,DC,11001.0,11001007604.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,5,2,1,31,1,2,2,1,1165000,56.1681,12.0500,,3,,,,,,13,,,2,1,1,2,2085000,1,3,3,5,2,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,1,1,6,,,,,10,,,,3803,94.5,150100,64.84,587,661,65,1
2023,549300RN01LBYR8ZVX74,99999,NC,37139.0,37139960702.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,0,2,2,1,1,2,2,2,225000,96.50000,5.990,0.844,2,11121.76,,1425.00,,50.00,360,,,2,2,2,2,225000,2,1,1,1,1,,50.0,44,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,3068,21.54,70400,118.48,1151,1465,34,1
2023,549300RN01LBYR8ZVX74,45300,FL,12101.0,12101031704.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,3,0,2,1,1,2,2,2,2,15000,100.00000,,,3,,,,,,359,,,2,2,1,2,355000,1,1,3,5,1,,77.0,50%-60%,2,2,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,55-64,55-64,No,Yes,1,1,6,,,,,1,,,,6050,17.62,89400,104.42,1558,2256,25,0
2023,549300RN01LBYR8ZVX74,16984,IL,17043.0,17043844309.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,32,1,2,2,2,155000,53.89800,7.375,0.850,2,2912.00,,1495.00,,2000.00,360,,,2,2,2,2,295000,1,1,3,5,1,,115.0,20%-<30%,2,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,3,5,2,4,55-64,9999,No,,1,1,2,,,,,10,,,,2390,31.05,109800,125.44,672,580,30,1
2023,549300RN01LBYR8ZVX74,12060,GA,13045.0,13045910301.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,285000,97.00000,6.625,1.006,2,4228.73,,1498.48,1423.48,1595.66,360,,,2,2,2,2,295000,1,1,3,5,1,,100.0,30%-<36%,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,2,,,,,10,,,,3249,25.12,102900,68.93,889,1240,35,1
2023,549300RN01LBYR8ZVX74,43900,SC,45083.0,45083023407.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,145000,70.00000,6.125,0.045,2,3346.80,,1912.50,1837.50,2500.00,360,,,2,2,2,2,215000,1,1,3,5,1,,160.0,44,1,1,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,1,2,2,25-34,55-64,No,Yes,1,1,2,,,,,10,,,,4035,27.34,80200,140.56,1302,1377,20,1
2023,549300RN01LBYR8ZVX74,99999,GA,13157.0,13157010106.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,1,1,2,2,2,275000,75.00000,7.375,1.239,3,6649.75,,4036.50,2737.50,1500.00,360,,,2,2,2,2,365000,1,2,3,5,1,,272.0,20%-<30%,2,2,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,2,,,,,10,,,,3629,22.21,69100,144.89,785,1122,21,1
2023,549300RN01LBYR8ZVX74,12060,GA,13035.0,13035150101.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,4,0,2,1,31,2,2,1,2,155000,,,,3,,,,,,240,,6,2,1,2,2,,1,1,3,5,1,,225.0,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,3565,12.23,102900,83.55,1270,1808,23,0
2023,549300RN01LBYR8ZVX74,99999,NC,37171.0,37171930502.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,6,2,1,32,1,2,2,2,155000,80.00000,6.625,0.641,2,5332.57,,3582.00,3582.00,,360,,,2,2,2,2,195000,1,1,3,5,1,,58.0,43,1,2,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,2,,,,,10,,,,3516,22.16,70400,53.09,776,1393,47,1
2023,549300RN01LBYR8ZVX74,19430,OH,39113.0,39113040406.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,505000,100.00000,,,3,,,,,,360,,84,2,2,2,2,505000,1,1,3,5,1,,202.0,49,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,2,,,,,7,,,,7996,25.56,92400,212.35,2507,2832,21,0
2023,549300RN01LBYR8ZVX74,39150,AZ,4025.0,4025000302.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,365000,37.43600,5.500,-0.895,2,10015.48,,6876.60,6876.60,0.88,360,,,2,2,2,2,975000,1,1,3,5,1,,84.0,40,3,2,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,1,,,,,10,,,,1350,14.22,76700,130.21,436,521,36,1
2023,549300RN01LBYR8ZVX74,99999,LA,22115.0,22115950400.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,0,2,2,1,1,2,2,2,105000,100.42800,6.750,1.065,2,6333.67,,1395.00,,136.00,360,,,2,2,2,2,115000,2,1,1,1,1,,36.0,40,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,3213,56.21,57900,88.3,615,1683,44,1
2023,549300RN01LBYR8ZVX74,16740,NC,37119.0,37119005915.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,Black or African American,Joint,2,0,2,2,1,1,2,2,2,405000,96.50000,6.625,0.613,3,,,,,,360,,,2,2,2,2,415000,1,1,3,5,1,,280.0,47,1,2,1.0,14.0,,,,2.0,,,,,2,2,3.0,,,,,3.0,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,2477,66.45,98700,89.67,175,404,14,0
2023,549300RN01LBYR8ZVX74,33874,PA,42017.0,42017100302.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,2,32,1,2,2,2,215000,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,130.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,5053,21.51,142100,65.45,1519,1889,65,0
